2017.12.29,9:00,1.19545,1.19583,1.19459,1.19522,5251
2017.12.29,10:00,1.19521,1.19687,1.19517,1.19671,7155
2017.12.29,11:00,1.19672,1.19874,1.1967,1.1981,6556
2017.12.29,12:00,1.1981,1.19849,1.1973,1.19803,5981
2017.12.29,13:00,1.19802,1.19892,1.19788,1.1987,4549
2017.12.29,14:00,1.19869,1.19948,1.19843,1.19948,6025
2017.12.29,15:00,1.19946,1.19984,1.19822,1.19866,5954
2017.12.29,16:00,1.19866,1.19948,1.19853,1.19926,5332
2017.12.29,17:00,1.19926,1.20112,1.19874,1.20096,8850
2017.12.29,18:00,1.20096,1.20223,1.20012,1.20218,7866
2017.12.29,19:00,1.2022,1.20253,1.20187,1.20214,5059
2017.12.29,20:00,1.20213,1.20238,1.20116,1.20135,4341
2018.01.02,9:00,1.20284,1.2038,1.20236,1.2036,6709
2018.01.02,10:00,1.20361,1.20475,1.2032,1.20448,6867
2018.01.02,11:00,1.20448,1.20704,1.20419,1.20703,6598
2018.01.02,12:00,1.20703,1.20809,1.20611,1.20683,8110
2018.01.02,13:00,1.20682,1.20704,1.20591,1.20591,5434
2018.01.02,14:00,1.20592,1.20687,1.20565,1.20625,6072
2018.01.02,15:00,1.20626,1.20664,1.20561,1.20573,6069
2018.01.02,16:00,1.20572,1.20586,1.20351,1.20386,8150
2018.01.02,17:00,1.20387,1.20456,1.2026,1.20442,9242
2018.01.02,18:00,1.20444,1.2059,1.20435,1.20489,8574
2018.01.02,19:00,1.20489,1.20533,1.2041,1.20446,5142
2018.01.02,20:00,1.20446,1.20496,1.20416,1.20442,3432
2018.01.02,21:00,1.20442,1.20535,1.20429,1.20532,3278
2018.01.02,22:00,1.20533,1.20605,1.20516,1.2059,3440
2018.01.02,23:00,1.20591,1.20651,1.20541,1.20581,3070
2018.01.03,0:00,1.20579,1.20583,1.2055,1.20571,2307
2018.01.03,1:00,1.20571,1.2066,1.20567,1.20613,3590
2018.01.03,2:00,1.20615,1.20637,1.20492,1.20589,4060
2018.01.03,3:00,1.20589,1.20631,1.2044,1.20528,4450
2018.01.03,4:00,1.20528,1.20528,1.20419,1.20421,3747
2018.01.03,5:00,1.20422,1.20477,1.20416,1.20466,2317
2018.01.03,6:00,1.20466,1.20536,1.20462,1.20507,2420
2018.01.03,7:00,1.20507,1.2059,1.2049,1.2058,2834
2018.01.03,8:00,1.2058,1.20603,1.20438,1.20447,3745
2018.01.03,9:00,1.20446,1.20488,1.20344,1.20389,6722
2018.01.03,10:00,1.20391,1.20427,1.20309,1.20424,6234
2018.01.03,11:00,1.20423,1.20433,1.20343,1.20381,4748
2018.01.03,12:00,1.20381,1.20404,1.20148,1.20176,6955
2018.01.03,13:00,1.20174,1.20188,1.20107,1.20149,6358
2018.01.03,14:00,1.20148,1.20235,1.20107,1.20229,5537
2018.01.03,15:00,1.2023,1.20344,1.20195,1.20325,5543
2018.01.03,16:00,1.20326,1.20326,1.20141,1.20168,6681
2018.01.03,17:00,1.20176,1.20246,1.20032,1.20234,9049
2018.01.03,18:00,1.20234,1.20322,1.20195,1.20296,6032
2018.01.03,19:00,1.20297,1.20315,1.2024,1.20271,3689
2018.01.03,20:00,1.20271,1.20292,1.20218,1.20272,3177
2018.01.03,21:00,1.20274,1.20298,1.2001,1.20161,8488
2018.01.03,22:00,1.20162,1.20288,1.20099,1.20123,4584
2018.01.03,23:00,1.20123,1.20157,1.20099,1.2014,2758
2018.01.04,0:00,1.2014,1.2016,1.20102,1.20104,2526
2018.01.04,1:00,1.20107,1.20138,1.20063,1.20106,3514
2018.01.04,2:00,1.20105,1.20111,1.20041,1.20097,3677
2018.01.04,3:00,1.20097,1.20108,1.20047,1.20075,3794
2018.01.04,4:00,1.20075,1.20189,1.20074,1.20176,3749
2018.01.04,5:00,1.20177,1.20177,1.20123,1.20143,2731
2018.01.04,6:00,1.20145,1.20221,1.20143,1.20178,2521
2018.01.04,7:00,1.20177,1.20228,1.20141,1.20189,2702
2018.01.04,8:00,1.20189,1.20378,1.2017,1.20277,4714
2018.01.04,9:00,1.20277,1.20374,1.20248,1.20281,5651
2018.01.04,10:00,1.2028,1.2035,1.20213,1.20257,5931
2018.01.04,11:00,1.20256,1.20457,1.20249,1.2043,6108
2018.01.04,12:00,1.20432,1.20556,1.20411,1.20512,6311
